C_gpu_scale,psi_error,status,solve_time,gap,total_cost,C1_rental,C2_storage,C2_model,C2_data,C3_robust_delay,C4_unmet,C1_pct,C2_pct,C3_pct,C4_pct,num_allocations,num_gpu_configs,total_gpus,num_unmet_queries,total_unmet_fraction,avg_delay,avg_error,avg_memory_util,max_memory_util,scaled_C_gpu_mean,scaled_epsilon_mean
0.6,0.6,OPTIMAL,0.42611193656921387,0.003735539874403701,923.4955767993688,439.58927156988176,42.765205282256616,1.90803695507131,40.857168327185306,52.25273498834366,387.52762907620394,47.60058224571046,4.630796980151366,5.658146752520469,41.963127795293715,6,5,29,2,0.6250454785796654,60.65755784315265,0.04390493466138416,5.372681354448867,8.000000000000004,29.759999999999998,0.05200000000000001
0.6,0.8,OPTIMAL,0.32187438011169434,0.0,809.9686892045717,422.78622830404566,43.34175140748626,1.90803695507131,41.43371445241495,51.55268946440028,290.92728414595797,52.19784837846536,5.351040353183275,6.364775595835378,35.91833709419837,6,5,29,1,0.5047669491525422,59.02616556102052,0.045330900369893734,5.440422222222226,8.00000000000002,29.759999999999998,0.06933333333333334
0.6,1.0,OPTIMAL,0.44289517402648926,0.009855718886460465,809.9686892045728,422.78622830404566,43.34175140748616,1.90803695507131,41.43371445241485,51.552689464400025,290.9272841459581,52.197848378465295,5.351040353183255,6.364775595835338,35.918337094198336,6,5,29,1,0.5047669491525424,59.02616556102048,0.045330900369893706,5.440422222222223,8.000000000000004,29.759999999999998,0.08666666666666667
0.6,1.2,OPTIMAL,0.5932416915893555,0.0,788.0246269212823,399.4955378722433,43.02818181783793,1.6695323356873963,41.35864948215053,43.43277283893739,300.70739850958097,50.69581891533319,5.460258518308479,5.511600951942838,38.15964479237263,6,5,25,1,0.5217357202466009,51.8282880236125,0.05022569845804352,4.456286417894057,8.0,29.759999999999998,0.10400000000000002
0.6,1.4,OPTIMAL,0.4918961524963379,0.0,741.0424540819541,406.0679045842337,42.01492977310392,1.4310277163034826,40.58390205680044,21.494316808664394,271.46530291595207,54.7968476498818,5.669706174277751,2.9005513368721614,36.632894838968284,6,5,19,2,0.506433403900933,30.152309051261582,0.06766327591567292,3.339726746802325,8.0,29.759999999999998,0.12133333333333333
0.6,1.6,OPTIMAL,0.2670252323150635,0.0,594.2766757687655,260.470786555651,41.75079846392106,0.7155138581517413,41.03528460576932,24.87560576831103,267.1794849808825,43.82988550218666,7.025481592376409,4.1858627105180535,44.958770194918884,6,4,15,4,0.5416394628108024,28.02884832142725,0.11767586112757206,3.227683252224231,6.566063620075229,29.759999999999998,0.1386666666666667
0.6,1.8,OPTIMAL,0.15555214881896973,0.009959857400537796,503.1631222353996,274.33347364485957,43.23202341516915,0.7155138581517413,42.51650955701741,22.71633458181219,162.88129059355873,54.5217766409589,8.592049278791045,4.514705783860008,32.371468296390056,6,3,17,1,0.2826035803699012,26.4242318979332,0.1168288191930679,4.5703086373277335,6.641666666666667,29.759999999999998,0.156
0.6,2.0,OPTIMAL,0.14818096160888672,0.0,457.14380526289904,274.33347364485957,43.58464071961991,0.7155138581517413,42.86912686146817,22.286436276868216,116.93925462155138,60.01032289764772,9.53412038353113,4.875147824446948,25.58040889437422,6,3,17,1,0.20289286707766804,24.42388608035511,0.11760547814456358,4.467301778100774,7.857666666666667,29.759999999999998,0.17333333333333334
0.8,0.6,OPTIMAL,0.48848676681518555,0.002588420490283239,745.5217504622873,362.6769877021726,43.61499527802793,1.90803695507131,41.70695832295662,49.390208633276735,289.8395588488098,48.647405320808126,5.850264630238207,6.624918535596122,38.87741151335752,6,5,23,2,0.45555395315593666,55.77421425537549,0.04421445779896249,4.2755943491699835,8.000000000000002,39.68,0.05200000000000001
0.8,0.8,OPTIMAL,0.4458749294281006,0.0,671.1269597079128,393.33699140288655,44.19154140325748,1.90803695507131,42.28350444818617,40.359212983204536,193.23921391856405,58.60843253474339,6.5846768281355414,6.013647998997036,28.793242638124006,6,5,29,1,0.3352754237288137,46.76807122589451,0.046508943807557025,5.11765,8.0,39.68,0.06933333333333334
0.8,1.0,OPTIMAL,0.39098596572875977,0.00030386907543587376,608.5084725880829,477.3928958396718,43.32026025257214,1.90803695507131,41.41222329750083,30.33445450141729,57.46086199442148,78.45295790364992,7.119089084877358,4.985050474712382,9.442902536760307,6,4,25,2,0.16137679518695958,34.58235487301292,0.04526812822546999,5.871979166666665,7.999999999999999,39.68,0.08666666666666667
0.8,1.2,OPTIMAL,0.5714461803436279,0.0,607.46952873899,386.8493442369203,44.31543133709765,1.6695323356873963,42.64589900141026,30.281439856315014,146.02331330865698,63.68209859677372,7.295087118046798,4.98484918563314,24.03796509954633,6,5,25,1,0.2533545197740116,43.723260003661665,0.05770015727765679,3.9984833333333327,8.0,39.68,0.10400000000000002
0.8,1.4,OPTIMAL,0.6248409748077393,0.0,585.791736159161,370.0463009710842,44.31543133709765,1.6695323356873963,42.64589900141026,25.40669054232209,146.02331330865704,63.17028358872952,7.565048907596239,4.337154140975971,24.927513362698267,6,5,25,1,0.2533545197740117,41.61087695214094,0.06213115053551924,3.9984833333333327,8.0,39.68,0.12133333333333333
0.8,1.6,OPTIMAL,0.35483479499816895,0.007496703004931834,512.5505185729984,436.9589982644379,44.04951601866638,1.1925230969195688,42.85699292174681,13.447175889948907,18.094828399945218,85.25188882473161,8.594180363197266,2.6235805842880513,3.530350227783082,6,4,25,2,0.06269064986878747,19.50754902253974,0.10070129756531469,5.088636928764106,7.9125,39.68,0.1386666666666667
0.8,1.8,OPTIMAL,0.26317906379699707,0.0,479.79996021579245,422.72120996507454,44.72068511661091,0.954018477535655,43.766666639075254,12.358065134107115,0.0,88.10363589337389,9.320693794242407,2.57567031238373,0.0,6,4,19,0,0.0,18.34804652906887,0.10630322547104082,3.517708333333334,7.173750000000002,39.68,0.156
0.8,2.0,OPTIMAL,0.17278170585632324,0.0,457.143805262899,274.33347364485957,43.58464071961991,0.7155138581517413,42.86912686146817,22.28643627686821,116.93925462155138,60.01032289764772,9.534120383531132,4.875147824446947,25.580408894374223,6,3,17,1,0.20289286707766804,24.423886080355114,0.1176054781445636,3.35047633357558,5.89325,39.68,0.17333333333333334
1.0,0.6,OPTIMAL,0.5466830730438232,0.0,681.7931605053113,389.97251624826004,43.74497858654094,2.146541574455224,41.59843701208571,49.90769833520775,198.16796733530236,57.19806810018917,6.416165652662066,7.320064387008316,29.065701860140408,6,4,21,3,0.3993718176575504,55.461784737336124,0.03718550808995034,4.699943978410483,8.000000000000002,49.6,0.05200000000000001
1.0,0.8,OPTIMAL,0.32707905769348145,0.007448049067118544,499.4158987986073,322.3521640250439,44.94132323751421,1.90803695507131,43.0332862824429,36.57126784487917,95.55114369116988,64.54583540501872,8.998777040463642,7.322808090982857,19.13257946353476,6,4,19,1,0.16578389830508478,40.54307907423624,0.04551748272651962,4.39115,8.000000000000002,49.6,0.06933333333333334
1.0,1.0,OPTIMAL,0.3698902130126953,0.008458219978272783,494.9981075756725,405.7433511500896,45.50359284697633,1.90803695507131,43.59555589190502,21.457373675310457,22.293789903295977,81.96866714042172,9.192680163937798,4.334839537145134,4.5038131584953245,6,5,23,1,0.03868034704125156,32.304482709540714,0.04386935405367639,3.918102902871671,7.615914514358353,49.6,0.08666666666666667
1.0,1.2,OPTIMAL,0.34111690521240234,0.0,448.4337982311098,372.4492792204848,45.43619897476265,1.6695323356873963,43.766666639075254,30.54832003586226,0.0,83.05557714196539,10.132197696513979,6.812225161520619,0.0,6,5,21,0,0.0,42.115743409883265,0.05672398446706706,3.485786666666667,7.835000000000003,49.6,0.10400000000000002
1.0,1.4,OPTIMAL,0.33052802085876465,0.0,426.75600565128076,355.6462359546487,45.43619897476265,1.6695323356873963,43.766666639075254,25.673570721869336,0.0,83.33713673505075,10.646879803231256,6.015983461717989,0.0,6,5,21,0,0.0,40.092557323962005,0.06096787569676824,3.485786666666667,7.835000000000003,49.6,0.12133333333333333
1.0,1.6,OPTIMAL,0.3593919277191162,0.0,406.18810919856975,328.9245307370344,44.88989083459515,1.1925230969195688,43.69736773767558,18.28872520298888,14.084962423951376,80.97837511443149,11.051502941128739,4.50252599443974,3.4675959500000477,6,3,13,1,0.04459030975088518,25.28255713085652,0.0744674233019565,3.9845556366685853,7.835000000000003,49.6,0.1386666666666667
1.0,1.8,OPTIMAL,0.28824400901794434,0.0069097520647988485,386.2503380798866,326.6838292047058,44.959189735994826,1.1925230969195688,43.766666639075254,14.607319139186014,0.0,84.57826362785967,11.639909484479492,3.7818268876608316,0.0,6,4,15,0,0.0,25.2315028866484,0.08155376995644416,3.1285666666666674,7.835000000000003,49.6,0.156
1.0,2.0,OPTIMAL,0.2576601505279541,0.009285880654603241,369.9901362919646,312.1214874711983,44.959189735994826,1.1925230969195688,43.766666639075254,12.909459084771466,0.0,84.3594076856413,12.151456302747725,3.4891360116109755,0.0,6,3,13,0,0.0,22.78608559518935,0.08265774078787826,3.9954000000000005,7.835000000000003,49.6,0.17333333333333334
1.2,0.6,OPTIMAL,0.3357720375061035,0.0,587.0359180249259,288.73353866129503,44.315321081306124,2.146541574455224,42.1687795068509,45.80048552690178,208.18657275542284,49.18498677776565,7.548996529957554,7.801990324714179,35.464026367562596,6,4,21,1,0.3612095080486062,56.80436658111761,0.03906660967282511,4.560107411948853,7.662651870017633,59.519999999999996,0.05200000000000001
1.2,0.8,OPTIMAL,0.3137338161468506,0.004270400044150508,484.37451019370144,303.13360367773043,45.257262977936236,2.146541574455224,43.11072140348101,50.521417978013936,85.4622255600207,62.58248468865698,9.343444385592845,10.430238774912084,17.643832150838065,6,4,25,1,0.14827934406480592,58.4028702962249,0.039116613493701505,5.6122034011169895,7.886111111111112,59.519999999999996,0.06933333333333334
1.2,1.0,OPTIMAL,0.3235030174255371,0.0,403.16028223628837,303.13360367773043,45.91320821353048,2.146541574455224,43.766666639075254,54.11347034502729,0.0,75.18935198583544,11.388326240584679,13.422321773579846,0.0,6,4,25,0,0.0,59.63752751906247,0.038893079218667685,5.903819444444446,7.970833333333336,59.519999999999996,0.08666666666666667
1.2,1.2,OPTIMAL,0.38371706008911133,0.0,403.1602822362884,303.13360367773043,45.91320821353048,2.146541574455224,43.766666639075254,54.113470345027324,0.0,75.18935198583543,11.388326240584677,13.422321773579851,0.0,6,4,25,0,0.0,59.63752751906247,0.038893079218667685,5.903819444444446,7.970833333333336,59.519999999999996,0.10400000000000002
1.2,1.4,OPTIMAL,0.4548492431640625,0.008811658727765945,400.25441315331943,326.52155248763376,45.390118632865665,1.6695323356873963,43.72058629717827,22.338996050100974,6.003745982718971,81.57850151237635,11.340316843796737,5.5811991863145085,1.499982457512394,6,4,17,1,0.01041666666665575,36.069667367729394,0.06138239407423005,3.3393611111111245,8.000000000000053,59.519999999999996,0.12133333333333333
1.2,1.6,OPTIMAL,0.35161399841308594,0.0,382.20368157844587,312.1214874711983,45.13994022798821,1.4310277163034826,43.70891251168473,13.06208958821009,11.880164291049272,81.66365278905262,11.810440977848982,3.4175729376194264,3.1083332954789746,6,3,13,2,0.025983303550595416,22.9583625224931,0.07692218778387416,3.6154852623699,7.999999999999999,59.519999999999996,0.1386666666666667
1.2,1.8,OPTIMAL,0.3119211196899414,0.0,369.14607990464725,288.8958153783671,44.72068511661091,0.954018477535655,43.766666639075254,35.529579409669324,0.0,78.26056705058082,12.114630914721495,9.62480203469771,0.0,6,4,19,0,0.0,35.466140332196254,0.10555143833426828,3.1422222222222227,7.970833333333336,59.519999999999996,0.156
1.2,2.0,OPTIMAL,0.24412989616394043,0.0,352.8858781167255,274.33347364485957,44.72068511661091,0.954018477535655,43.766666639075254,33.83171935525506,0.0,77.73999773210453,12.672846347741482,9.587155920153995,0.0,6,3,17,0,0.0,33.02072304073721,0.10665540916570238,4.042944444444445,7.970833333333336,59.519999999999996,0.17333333333333334
1.4,0.6,OPTIMAL,0.30939793586730957,0.009643172945139755,563.5209010158557,274.33347364485957,44.315321081306124,2.146541574455224,42.1687795068509,36.685533534266895,208.18657275542284,48.68204056856104,7.864006641354236,6.510057296567724,36.943895493516955,6,3,17,1,0.3612095080486062,43.143726232494394,0.03906660967282511,4.6298052961955145,7.125000000000001,69.44,0.05200000000000001
1.4,0.8,OPTIMAL,0.27802300453186035,0.009591240447782154,447.2009073884909,274.33347364485957,45.2548060403238,2.146541574455224,43.10826446586857,41.830291034876836,85.78233666843063,61.34456999358042,10.119569368630595,9.353802808485396,19.18205782930357,6,3,17,1,0.14883474576271216,45.51090727343043,0.03874012131006145,5.107142857142857,8.0,69.44,0.06933333333333334
1.4,1.0,OPTIMAL,0.29070496559143066,0.0,380.96173884640547,292.9029271238848,45.50359284697633,1.90803695507131,43.59555589190502,20.261428972248233,22.293789903295977,76.88512972741763,11.944399714461163,5.318494459207923,5.851976098913254,6,4,19,1,0.03868034704125156,29.256021099226242,0.045915549854382516,3.4849133061354203,7.997081795970253,69.44,0.08666666666666667
1.4,1.2,OPTIMAL,0.31461572647094727,0.0,367.99475703047153,292.9029271238848,45.674703594146564,1.90803695507131,43.766666639075254,29.417126312440075,0.0,79.59432071463756,12.411781070664684,7.99389821469772,0.0,6,4,19,0,0.0,41.94211147560116,0.04584248692358452,3.9157023809523817,7.482142857142859,69.44,0.10400000000000002
1.4,1.4,OPTIMAL,0.3223390579223633,0.0008090535450410998,367.99475703047153,292.9029271238848,45.674703594146564,1.90803695507131,43.766666639075254,29.417126312440075,0.0,79.59432071463756,12.411781070664684,7.99389821469772,0.0,6,4,19,0,0.0,41.94211147560116,0.04584248692358452,3.9157023809523817,7.482142857142859,69.44,0.12133333333333333
1.4,1.6,OPTIMAL,0.29223203659057617,0.0,350.25371519894105,272.504318723932,45.12839545397906,1.4310277163034826,43.69736773767558,18.536038597078566,14.084962423951445,77.80197808013311,12.884487300397806,5.292174727268848,4.021359892200232,6,3,11,1,0.044590309750885404,25.81659071993922,0.06191204954326058,3.223254026191847,7.482142857142859,69.44,0.1386666666666667
1.4,1.8,OPTIMAL,0.24221086502075195,0.008010048224027951,335.3698166433108,271.3839679577677,45.19769435537874,1.4310277163034826,43.766666639075254,18.788154330164407,0.0,80.92080875793408,13.476971424488578,5.602219817577358,0.0,6,4,12,0,0.0,27.35176209420948,0.06606039090611576,2.5175476190476194,7.482142857142859,69.44,0.156
1.4,2.0,OPTIMAL,0.2864079475402832,0.00019127041981464567,335.0882141883427,264.10279709101394,45.15466623205811,1.4310277163034826,43.72363851575463,17.085309192987484,8.745441672283155,78.81590157706052,13.4754564082275,5.09874966338994,2.609892351322035,6,3,11,1,0.027686403508771718,25.01806128912487,0.06724030390731392,3.2261904761904767,7.482142857142859,69.44,0.17333333333333334
1.6,0.6,OPTIMAL,0.2676570415496826,0.009854175506698678,550.9153875945858,259.44657847720794,44.25934698671281,2.146541574455224,42.112805412257586,31.730099614648736,215.47936251601618,47.09372515623625,8.033783042430267,5.759523209759874,39.112968591573576,6,4,19,1,0.3738627016088869,42.23784207107587,0.03958884165766658,3.982261280253784,7.544670121015136,79.36,0.05200000000000001
1.6,0.8,OPTIMAL,0.2640838623046875,0.0,443.57310587076915,274.33347364485957,45.257262977936236,2.146541574455224,43.11072140348101,38.52014368795088,85.46222556002239,61.8462819350423,10.202887050397846,8.684057526962278,19.266773487597554,6,3,17,1,0.14827934406480886,41.33790131320292,0.039116613493701505,4.216508956672543,7.3743750000000015,79.36,0.06933333333333334
1.6,1.0,OPTIMAL,0.2907540798187256,0.0,362.35887791335443,274.33347364485957,45.91320821353048,2.146541574455224,43.766666639075254,42.11219605496425,0.0,75.70767279792076,12.670645322096686,11.621681879982509,0.0,6,3,17,0,0.0,42.994288937255284,0.038893079218667685,4.508125000000001,7.3743750000000015,79.36,0.08666666666666667
1.6,1.2,OPTIMAL,0.2877938747406006,0.005223991115804182,344.4797400214012,278.50286210744935,45.674703594146564,1.90803695507131,43.766666639075254,20.302174319805157,0.0,80.84738512928135,13.25903915025858,5.893575720460037,0.0,6,4,15,0,0.0,29.103863323637132,0.04584248692358452,3.0835312500000005,7.134375000000002,79.36,0.10400000000000002
1.6,1.4,OPTIMAL,0.2884809970855713,0.0,344.47974002140126,278.50286210744935,45.674703594146564,1.90803695507131,43.766666639075254,20.30217431980519,0.0,80.84738512928134,13.259039150258578,5.893575720460046,0.0,6,4,15,0,0.0,29.103863323637132,0.04584248692358452,3.0835312500000005,7.134375000000002,79.36,0.12133333333333333
1.6,1.6,OPTIMAL,0.3009681701660156,0.008754790334291215,332.6576381417279,264.10279709101394,45.42452518926915,1.6695323356873963,43.754992853581754,17.25389755312109,5.876418308323646,79.39177304520321,13.655037486292784,5.186683116462852,1.766506352041138,6,3,11,1,0.01556663688392812,25.054015928478893,0.06131480942610396,3.0539056134440927,7.686875000000002,79.36,0.1386666666666667
1.6,1.8,OPTIMAL,0.22118496894836426,0.0001021161142931707,326.79860532418127,264.10279709101394,45.43619897476265,1.6695323356873963,43.766666639075254,17.259609258404648,0.0,80.81515428409688,13.903424994635563,5.281420721267543,0.0,6,3,11,0,0.0,24.996084886840674,0.061521844154664475,3.0551250000000008,7.686875000000002,79.36,0.156
1.6,2.0,OPTIMAL,0.2855491638183594,0.0,326.39078572214254,264.10279709101394,45.19769435537874,1.4310277163034826,43.766666639075254,17.09029427574984,0.0,80.91613141182407,13.84772375095652,5.236144837219412,0.0,6,3,11,0,0.0,24.906344802750436,0.06716436173754985,2.8271250000000006,6.546875000000002,79.36,0.17333333333333334
1.8,0.6,OPTIMAL,0.2723350524902344,0.005474283434036561,545.7416788399421,230.6464484443371,43.60518938684997,2.146541574455224,41.45864781239475,21.639403284972182,249.85063772378274,42.262934532435125,7.990078653977741,3.965136643213702,45.78185017037341,6,3,11,2,0.44608105397728215,31.501539202656932,0.03949058543319007,3.0803717081329096,7.330004013287616,89.28,0.05200000000000001
1.8,0.8,OPTIMAL,0.23804306983947754,0.004109511476373893,435.0260576086966,240.09345190092176,44.65307243198745,1.90803695507131,42.74503547691614,17.17257848482547,133.10695479096185,55.190590931655045,10.264459255025276,3.9474827276374564,30.597467085682204,6,3,10,1,0.2309442776330013,26.085300440314878,0.04629325339903078,2.5778762243493856,6.628295339714824,89.28,0.06933333333333334
1.8,1.0,OPTIMAL,0.19511699676513672,0.009985927417960012,325.2659413260143,240.09345190092176,45.50359284697633,1.90803695507131,43.59555589190502,17.375106674820085,22.293789903295977,73.81450726815444,13.989658019979426,5.34181556297805,6.854019148888046,6,3,10,1,0.03868034704125156,25.426341781874445,0.045915549854382516,2.7795397248811766,7.233285841310196,89.28,0.08666666666666667
1.8,1.2,OPTIMAL,0.15871882438659668,0.0061213744888988855,303.1840075174455,240.09345190092176,45.674703594146564,1.90803695507131,43.766666639075254,17.415852022377045,0.0,79.19067165411307,15.065010838844591,5.744317507042294,0.0,6,3,10,0,0.0,25.29887289379398,0.04584248692358452,2.820111111111112,7.355000000000002,89.28,0.10400000000000002
1.8,1.4,OPTIMAL,0.1752312183380127,0.009874985405743197,303.1840075174455,240.09345190092176,45.674703594146564,1.90803695507131,43.766666639075254,17.415852022377045,0.0,79.19067165411307,15.065010838844591,5.744317507042294,0.0,6,3,10,0,0.0,25.29887289379398,0.04584248692358452,2.820111111111112,7.355000000000002,89.28,0.12133333333333333
1.8,1.6,OPTIMAL,0.23325109481811523,0.0,303.1840075174455,240.09345190092176,45.674703594146564,1.90803695507131,43.766666639075254,17.415852022377045,0.0,79.19067165411307,15.065010838844591,5.744317507042294,0.0,6,3,10,0,0.0,25.29887289379398,0.04584248692358452,2.820111111111112,7.355000000000002,89.28,0.1386666666666667
1.8,1.8,OPTIMAL,0.21085882186889648,0.009547158720240045,303.1840075174455,240.09345190092176,45.674703594146564,1.90803695507131,43.766666639075254,17.41585202237705,0.0,79.19067165411307,15.065010838844591,5.744317507042295,0.0,6,3,10,0,0.0,25.29887289379398,0.04584248692358452,2.820111111111112,7.355000000000002,89.28,0.156
1.8,2.0,OPTIMAL,0.23229002952575684,0.0084810402276198,303.1840075174455,240.09345190092176,45.674703594146564,1.90803695507131,43.766666639075254,17.41585202237705,0.0,79.19067165411307,15.065010838844591,5.744317507042295,0.0,6,3,10,0,0.0,25.29887289379398,0.04584248692358452,2.820111111111112,7.355000000000002,89.28,0.17333333333333334
2.0,0.6,OPTIMAL,0.25879597663879395,0.0,534.7616495575841,422.72120996507454,46.19914339170067,2.7428031229150083,43.45634026878567,25.409289356693304,40.43200684411545,79.0485275664023,8.639202798091802,4.7515167510076255,7.560752884498248,6,4,19,1,0.07015065913370921,32.01242879705111,0.036621026519925846,3.6768750000000017,8.000000000000005,99.2,0.05200000000000001
2.0,0.8,OPTIMAL,0.17714715003967285,0.0,417.5174616813091,244.88423674370048,45.17982785689813,2.146541574455224,43.0332862824429,31.902253389540842,95.55114369116956,58.65245390158568,10.821063070024092,7.64093871932279,22.885544309067416,6,3,17,1,0.16578389830508422,40.16137360279663,0.03978872581744674,4.679000000000003,8.000000000000007,99.2,0.06933333333333334
2.0,1.0,OPTIMAL,0.22237801551818848,0.002348944689124942,325.2659413260143,240.09345190092176,45.50359284697633,1.90803695507131,43.59555589190502,17.37510667482009,22.293789903295977,73.81450726815444,13.989658019979426,5.341815562978051,6.854019148888046,6,3,10,1,0.03868034704125156,25.426341781874445,0.045915549854382516,2.501585752393059,6.509957257179177,99.2,0.08666666666666667
2.0,1.2,OPTIMAL,0.2025589942932129,0.0,303.1840075174455,240.09345190092176,45.674703594146564,1.90803695507131,43.766666639075254,17.41585202237704,0.0,79.19067165411307,15.065010838844591,5.744317507042293,0.0,6,3,10,0,0.0,25.29887289379398,0.04584248692358452,2.5381000000000005,6.619500000000002,99.2,0.10400000000000002
2.0,1.4,OPTIMAL,0.1919078826904297,0.009241567973295211,303.1840075174455,240.09345190092176,45.674703594146564,1.90803695507131,43.766666639075254,17.41585202237705,0.0,79.19067165411307,15.065010838844591,5.744317507042295,0.0,6,3,10,0,0.0,25.29887289379398,0.04584248692358452,2.5381000000000005,6.619500000000002,99.2,0.12133333333333333
2.0,1.6,OPTIMAL,0.17398619651794434,0.0,303.1840075174455,240.09345190092176,45.674703594146564,1.90803695507131,43.766666639075254,17.415852022377045,0.0,79.19067165411307,15.065010838844591,5.744317507042294,0.0,6,3,10,0,0.0,25.29887289379398,0.04584248692358452,2.5381000000000005,6.619500000000002,99.2,0.1386666666666667
2.0,1.8,OPTIMAL,0.18502497673034668,0.004347103255189513,299.8793728769025,223.36527757758333,44.82436893198705,1.90803695507131,42.91633197691574,20.119861772626045,11.56986459470598,74.4850422470613,14.947466543618193,6.709318343441064,3.8581728658794066,6,3,10,1,0.04462270011446556,27.66975954994795,0.04395814116632179,2.8463562478711246,7.772735410280042,99.2,0.156
2.0,2.0,OPTIMAL,0.19269180297851562,0.0,299.8793728769025,223.36527757758333,44.82436893198705,1.90803695507131,42.91633197691574,20.119861772626045,11.569864594705951,74.4850422470613,14.947466543618193,6.709318343441064,3.858172865879397,6,3,10,1,0.04462270011446545,27.66975954994795,0.04395814116632179,2.8463562478711246,7.772735410280042,99.2,0.17333333333333334
